comment	Top_Class	HateSpeech_Confidence	Ofensive_Language_Confidence	Neither_Confidence
mention gambl	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
el truco miboun	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
fuffies went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
lol right	neither	0.025203731261364645	0.46175640657793826	0.5130398621606972
 else saw tyler   pushups   row   stars pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
maniakakaisa went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
gamble 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamble 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ilyesnz went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
mention push ups  charity pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  go  pepelaugh	neither	0.04276165647058889	0.34190019769565555	0.6153381458337556
xfuriax lost  points  roulette     points trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hey trick u 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
illynise   points  roulette     points trkgood	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamble  working  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention unturned  charity pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
truco	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamble  dign	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 going 	neither	0.03588245227227513	0.3909811392013188	0.5731364085264062
truco taking  piss	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
litestreak went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
 lost  points  roulette     points trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ikeh went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
 goes  uni  toronto 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  trick went	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamble 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamble  fuck moe 	offensive_language	0.15282517330284667	0.8423186559726799	0.004856170724473528
starvinjoe went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
lobbyc lost  points  roulette     points trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamble  pussi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamble k	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
tyhavoc   points  roulette     points trkgood	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
alex lost  points  roulette     points trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamle 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
guys    collectively spam unturned stream   stream unturned spam   	neither	0.0394030338958602	0.33122768106319667	0.6293692850409432
mention    roulette  least  points	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
somebody tell lily  take    bit lul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
valoodian went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
whered  go	neither	0.04276165647058889	0.34190019769565555	0.6153381458337556
gamble 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
deastorer went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
asimplepirate went      points pogchamp     points trkgood	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
unturned stream r	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
izibb went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
ahoboy lost  points  roulette     points trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
earthjuicy went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
manberserker went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
hello	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention give us unturned stream r	neither	0.07198438084450136	0.3244599383703104	0.6035556807851884
whatis  game c	neither	0.03826383497213389	0.24674689817812728	0.7149892668497387
toys  thot	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
alimster went      points pogchamp     points trkgood	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 trick win  clash tourney	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gamble 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention    roulette  least  points	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
unturned stream reeeeeeeeeeeeeeee	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention jump k	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
nightdreamerr  spent  hours  mins watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention     lost    hahasweat hahasweat	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
show  fkin nam	neither	0.057099588684466074	0.245922282839898	0.6969781284756359
mention 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
whos  mod 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
fnpcolby   points  roulette     points trkgood	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
unturned stream plz rrrreeeeeeeee	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bot brok	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
iann  spent  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
unturned	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wildwes  spent  hours  mins watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
strideless went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
gamble 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gambl	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
game	neither	0.03826383497213389	0.24674689817812728	0.7149892668497387
mention league  legend	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
jump k	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kipersoft  spent  hour  mins watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mods feel asleep kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
uhuh	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
unwiseairplane  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
thatguyyukno lost  points  roulette     points trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention youre  real one   give  mill point	neither	0.04002043858509575	0.4299296084070005	0.5300499530079037
mention shut  hell  mouth	offensive_language	0.055615058574691956	0.6877400765668473	0.2566448648584607
gachisanta asmr	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wutface gamble  working  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lugol  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 dont u play ads  ur afk	neither	0.06225123245585184	0.32253480219318675	0.6152139653509613
   playing  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
didnt  beat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ikeh  spent  days  hour watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick   live   hours  min	neither	0.04308775618576155	0.32912600043522167	0.6277862433790167
   points 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  pepehand	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
drschultz  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
give  ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hows  gym grind coming man	neither	0.039535050176794165	0.3754661251350761	0.5849988246881298
gamble 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
deni   points  roulette     points trkgood	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
jump king stream charity  keyboards  desk	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
postie  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
jacobchristensenn went      points pogchamp     points trkgood	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trick   acklowedge 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  fried mayonnaise  hear ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
nopatiencekk  spent  day  hours watching trickg	neither	0.03988505862409383	0.3176383107320175	0.6424766306438886
metoziglerd  spent  hour  mins watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 trick go   clash 	neither	0.04051585977317547	0.33406284460694524	0.6254212956198795
 dream    gonna end approaching  quickly leaving  life  fear   want  mind   clear people making fun     reason  jealousy  fantasize   death  kill   holding  breath chorus  suicidal dream voices telling      suicidal dream im sure   get   help  comfort  stop   feeling  im feeling   rope     finally use  kill   put  head   noose dreaming ab	neither	0.12426332897263503	0.4035874562262392	0.4721492148011258
plamsig  spent  hours  mins watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 dont think  worked mention lol	neither	0.03333249578381678	0.36948947466186305	0.5971780295543202
mkuloinen subscribed  tier   subscribed   months currently    month streak 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
xfuriax  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mkuloinen sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
thanks tho	neither	0.03148019825112672	0.31827418039340344	0.6502456213554698
trklegend welcome back mkuloinen   months   row thank  trklegend trklegend	neither	0.03914587391371802	0.3355923570942229	0.6252617689920592
aboodjmz  spent  days watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
deni  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dansgame 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 days lmao	neither	0.03792216834415452	0.35636183422676526	0.6057159974290802
sup bitch	offensive_language	0.004049259607888814	0.9959505052883315	2.35103779646016e-07
minidoge   mini  princess trickg 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 days wtf	offensive_language	0.04330135427097142	0.6696280845777487	0.28707056115128
unturned	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   go nasus  tcs lul	neither	0.04050815549555992	0.3340360552508899	0.6254557892535502
defj  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkpr	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
inatsw lil loco gameplay inatsw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 days lol	neither	0.02777922154727372	0.4194290283134989	0.5527917501392274
mention   eat baked beans   kinds  bean	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
issa lot	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
drschultz went    lost every single one    points trkbad trkbad	neither	0.0387686407837288	0.3555448659455742	0.6056864932706969
stealth  spent  month  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  days  lot   take  break	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
xd	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mkuloinen  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kingivthethird  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkpr trkblank minidog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
beans   best bro	neither	0.0385169601757273	0.32253606562398496	0.6389469742002879
 full days   life spent  el truco worth	neither	0.04964050642062401	0.36650246334990877	0.5838570302294671
beans  okay	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
get  yellow lentil	neither	0.003182075456220092	0.002826929276326493	0.9939909952674534
blakc beans   best	neither	0.03836854083645119	0.3212932211852176	0.6403382379783312
stankerxdale lost  points  roulette     points trkbad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
nearly  months wtf	offensive_language	0.04197818013079016	0.5502893538121438	0.40773246605706615
hard 	offensive_language	0.029144172072522026	0.633731529969142	0.33712429795833593
 make  soup	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
alex  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
aflawedhuman  spent  hours  mins watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkpr trkyup minidog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
    best shit bro trust  yellow lentil soup  lemon	offensive_language	0.030553590534660394	0.6862296723647292	0.2832167371006104
b e  n 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
im   month   half  watching  ment	neither	0.03863173111990126	0.36155888324789937	0.5998093856321994
darkwingduckdyr  gifting  tier  subs  trickg community  gifted  total     channel 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
darkwingduckdyr gifted  tier  sub  scardude 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
darkwingduckdyr gift shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trklegend welcome back scardude   months   row thank  trklegend trklegend	neither	0.03914587391371802	0.3355923570942229	0.6252617689920592
nourakos  spent  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  beans cmonbruh	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lie	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
nomoretryoutsbtw  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 get normal beans  make chilli bro  gains af	neither	0.039114837254994005	0.3361191301919941	0.6247660325530119
meanmole  spent  day  hours watching trickg	neither	0.03988505862409383	0.3176383107320175	0.6424766306438886
kannikins subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hi trick trkboom	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kannikins  subscribed trklegend trklegend	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kannikins sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
beans  mayo  dud	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
jasunhdtv  spent  days  hours watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
play  dog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 draft  subs mention 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkpr trkyup minidoge    kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
discord	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
masterfader  spent  hours  mins watching trickg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp trklol trkchamp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
nathanyikes nathanyikes nathanyik	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  make  nose squirt kreygasm	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   points 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
somebody gify   sub plz	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  play clash tonight	neither	0.03701672445874464	0.3099732848786577	0.6530099906625977
yo truco   league	neither	0.03965930421450611	0.423500819949152	0.5368398758363419
bloodtrail	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
new lvl  jumpking	neither	0.043301118494078285	0.23413499177287803	0.7225638897330438
  try mayonnaise gummies ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
headbang jump	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
inatsw inatsw inatsw inatsw inatsw inatsw inatsw inatsw inatsw inatsw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ty  hahaturtledove ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wherses  cam	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
smash	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pepelaugh 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
cam  pl	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
oh    keyboards  screaming alerady pepelaugh	neither	0.04401303621114984	0.2867196433589253	0.669267320429925
cam	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kgtn subscribed  twitch prime  subscribed   months 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
illynise gifted  tier  sub  itsjosh    first gift sub   channel 	neither	0.03594297994891359	0.331583416611093	0.6324736034399935
kgtn sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
illynise gift shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
srgamer subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
srgamer sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dtghostie subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dtghostie sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bigbraincomedy subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bigbraincomedy sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
badlime subscribed  tier   subscribed   months 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
badlime sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
shhibbyy subscribed  tier  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
shhibbyy sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
scwhite subscribed  tier   subscribed   months currently    month streak 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
scwhite sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
paradoxtmc subscribed  twitch prime  subscribed   months 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
paradoxtmc sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dmanart subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dmanart sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
daspinny subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
daspinny sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
nick subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
nick sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
fumu subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
fumu sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
universalnova subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
universalnova sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
onlydidthisforloot subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
onlydidthisforloot sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
shadeslayermasta subscribed  tier   subscribed   months 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
shadeslayermasta sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
situationships  gifting  tier  subs  trickg community  gifted  total     channel 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
situationships  paying forward  gift  got  trklegendcurry   community 	neither	0.038559546238394346	0.36242261943362697	0.5990178343279786
situationships gifted  tier  sub  sadicdeformed 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
situationships gifted  tier  sub  oodonut 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
situationships gift shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ohanzeek sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
quantumimpulse converted   twitch prime sub   tier  sub 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
quantumimpulse sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ridecola subscribed  twitch prime  subscribed   months 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ridecola sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hippocratesii subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
critbanchi subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hippocratesii sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
critbanchi sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
jingenuity cheer shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
jasnz sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
cheeseman subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
cheeseman sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
icallhacks subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
icallhacks sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc  gifting  tier  subs  trickg community  gifted  total     channel 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  janenba 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  quikspewpew 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  nhathuyh 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  avocadohypeisreal 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  lyezusch 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  cambanation 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  bovinetv 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  irrelevantgreg 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  drschultz 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  poucastrancas 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  decals 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sirnytruc gifted  tier  sub  ihebal 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gotgoldz subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gotgoldz sub shared rewards   others  chat 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
snfjen 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 bits kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ffsfuck	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention thanks   gift sub	neither	0.03776803672284722	0.3162646770501355	0.6459672862270172
mention kappa ofc	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 gifted pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
thanks   hahadreidel ment	neither	0.035884468650613	0.3004919205142699	0.6636236108351171
who	offensive_language	0.04159901189299763	0.525362713080101	0.4330382750269014
trkwhale trkwhale trkwhale trkwhale trkwhale trkwhale trkwhale trkwhale trkwhale trkvoli trkvoli	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
cheer 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gift   sub ff	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
thanks   hahahide ment	neither	0.035884468650613	0.3004919205142699	0.6636236108351171
tf	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 gilded  bit	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
thanks   sub	neither	0.0370375940472103	0.31014804412560226	0.6528143618271873
pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
cheer	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
thanks   hahacat ment	neither	0.035884468650613	0.3004919205142699	0.6636236108351171
pog ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention dude   like  year ago   banned  like  days   took  week  lol   hell  	offensive_language	0.04767257292103208	0.6152467546438007	0.3370806724351672
 fucking chil	offensive_language	0.16642190182174219	0.8335780959705128	2.207744944905971e-09
uu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pog 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
rain  pogchamp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  big streamer pop  yet	neither	0.024067358571336146	0.3736843125044179	0.6022483289242461
hahasweat hahashrugleft hahapoint hahadreidel	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 works  popey	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
go easy  	neither	0.04115975577259756	0.3363044995329599	0.6225357446944426
mention   watch trick  sirhcez lol	neither	0.03685163450606933	0.3780474240267295	0.5851009414672014
lets go regi cmonbruh	neither	0.039984317429425154	0.35542799280679366	0.6045876897637812
cheer 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
trkgasp trkgasp trkgasp trkgasp trkgasp trkgasp trkha trkha trkgasp trkgasp trkgasp trkgasp trkgasp trkgasp trkgasp trkgasp trkgasp trkgasp trkgasp trk gasp trkgasp trkgasp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
rezzy pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  good cause guys  charitable 	neither	0.03620365348197438	0.3724739740343799	0.5913223724836458
dog pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  donated   name got lost   sauce 	neither	0.03859156215484284	0.36126896629837196	0.600139471546785
slanging  birds  popey	neither	0.001763866244938449	0.009720825784553569	0.9885153079705079
mention kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 rezzy still   financial plan   subs  owed 	neither	0.038805716503781465	0.34136571608094557	0.619828567415273
trkcheer fer  chitlen	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
cheer	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gift    season	neither	0.039721739541154856	0.32581841450709126	0.6344598459517538
trkyou trkkiss	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 toys  thot	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 wish  could donate something biblethump	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
triathlon  aint donating triathlon	offensive_language	0.042609911471045044	0.5128563037082344	0.44453378482072053
trick   always eating    skinny like  mf	neither	0.046228195247806275	0.3870710461032125	0.5667007586489812
panadatm lulw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  going  play 	neither	0.03697090059111052	0.3725073306069279	0.5905217688019616
 let  music stop pleb	neither	0.022041222834911375	0.46493821131956664	0.5130205658455219
ratirlbusinessman	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  donate  rest head	neither	0.03815618812893803	0.35238990773601847	0.6094539041350434
mention rezzy already donated   deaths  enemy botlane  clash kekw	neither	0.038858053047812764	0.3404774283412387	0.6206645186109486
panda xd	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 mock  panadatm kekw	neither	0.0425212975603349	0.012391719275015317	0.9450869831646498
tot	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
